ISSUE_DATE,PLANT_ID,LATITUDE,LONGITUDE,WTHR_01H,WTHR_02H,WTHR_03H,WTHR_04H,WTHR_05H,WTHR_06H,WTHR_07H,WTHR_08H,WTHR_09H,WTHR_10H,WTHR_11H,WTHR_12H,WTHR_13H,WTHR_14H,WTHR_15H,WTHR_16H,WTHR_17H,WTHR_18H,WTHR_19H,WTHR_20H,WTHR_21H,WTHR_22H,WTHR_23H,WTHR_24H,WTHR_MAX,WTHR_MIN,WTHR_AVG,MODIFY_DATE
20150628,720,37.256808,127.1669141,20,19,19,19,18,18,19,21,22,24,26,27,29,29,29,28,28,27,26,24,23,22,21,20,29,18,23,2015-Jun-29 11:59:57 PM
20150628,721,37.2191123,127.0818018,23,22,21,20,20,20,21,22,23,25,27,29,29,31,30,30,29,28,27,25,24,24,23,23,31,20,25,2015-Jul-09 02:22:29 PM
20150628,722,37.7358249,126.7197448,21,21,20,20,20,19,21,23,25,26,28,29,30,30,30,30,29,27,26,25,24,23,23,22,30,19,25,2015-Jun-29 11:59:57 PM
20150628,723,37.3939963,127.1034024,21,21,20,21,20,20,23,26,28,31,33,33,34,34,32,32,30,29,27,26,25,24,23,23,34,20,27,2015-Jun-29 11:59:57 PM
20150628,724,37.6481378,126.9054243,21,20,20,20,19,19,21,22,25,27,29,30,31,30,30,30,29,27,26,25,24,23,22,21,31,19,25,2015-Jun-29 11:59:57 PM
20150628,725,35.8313901,128.4895504,19,19,19,19,18,18,19,20,21,22,23,25,27,26,28,27,27,26,25,24,23,22,21,21,28,18,22,2015-Jun-29 11:59:57 PM
20150628,727,35.207637,128.7977762,18,17,17,17,16,16,18,21,22,22,23,24,24,25,25,25,25,25,24,23,21,20,19,19,25,16,21,2015-Jun-29 11:59:57 PM
20150628,728,35.3253504,129.0232303,19,19,18,18,18,18,19,20,20,21,21,22,24,25,25,26,26,25,24,22,20,20,20,20,26,18,21,2015-Jun-29 11:59:57 PM
20150628,729,36.6044407,127.4434087,21,20,19,19,19,18,20,22,25,27,28,29,30,30,30,30,30,29,28,26,25,23,22,21,30,18,25,2015-Jun-29 11:59:57 PM
20150628,730,37.2983243,127.057546,21,21,21,21,20,19,21,23,24,26,27,27,28,28,29,29,27,27,25,24,23,23,22,22,29,19,24,2015-Jun-29 11:59:57 PM
20150628,732,36.4666797,127.2443423,21,21,21,20,19,19,19,23,25,26,27,29,29,29,31,31,31,31,29,27,24,23,22,21,31,19,25,2015-Jun-29 12:09:30 AM
20150629,701,37.5457649,126.9169618,24,24,23,23,23,22,23,23,24,26,27,27,29,29,29,29,28,28,27,26,25,25,25,24,29,22,25,2015-Jun-30 11:59:58 PM
20150629,703,37.4934152,127.095083,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2015-Jun-30 11:59:58 PM
20150629,704,37.4898974,127.0947259,22,21,21,20,20,20,22,23,24,26,29,31,31,32,31,31,30,29,28,26,26,25,24,24,32,20,26,2015-Jun-30 11:59:58 PM
20150629,706,37.4724495,127.1232538,23,23,22,22,21,21,22,24,25,27,28,30,31,32,32,31,30,29,28,28,27,26,26,25,32,21,26,2015-Jun-30 11:59:58 PM
20150629,711,37.5720116,126.8810945,22,21,21,21,20,20,23,25,26,27,27,28,29,29,29,28,28,28,26,25,24,24,23,23,29,20,25,2015-Jun-30 11:59:58 PM
20150629,714,37.3653651,127.1467467,20,20,20,19,18,18,20,21,24,26,27,29,29,30,29,29,28,27,26,25,24,23,23,22,30,18,24,2015-Jun-30 11:59:58 PM
20150629,715,37.6453618,126.7996505,22,22,21,21,21,21,23,23,26,27,28,29,30,31,30,31,30,30,28,26,25,24,23,23,31,21,26,2015-Jun-30 11:59:58 PM
20150629,716,37.6632796,126.7343107,21,21,20,20,19,20,22,24,26,25,25,26,27,29,28,28,28,27,26,24,24,23,22,21,29,19,24,2015-Jun-30 11:59:58 PM
20150629,717,37.2563176,127.0675403,22,21,21,21,20,20,22,22,25,27,29,30,31,32,31,30,30,29,28,27,25,25,24,24,32,20,26,2015-Jun-30 03:09:16 AM
20150629,718,37.2905019,126.9865801,22,22,21,21,21,21,22,23,25,26,27,28,29,29,29,30,29,28,27,26,25,25,24,24,30,21,25,2015-Jun-30 11:59:58 PM
20150629,719,37.3152378,127.0892408,23,22,22,21,20,21,22,24,26,29,29,30,31,31,30,30,29,29,28,27,26,26,25,24,31,20,26,2015-Jun-30 11:59:58 PM
20150629,720,37.256808,127.1669141,20,20,19,19,18,19,20,21,23,24,27,28,29,30,30,30,29,28,27,26,25,24,23,22,30,18,24,2015-Jun-30 11:59:58 PM
20150629,721,37.2191123,127.0818018,23,22,21,21,20,20,21,22,24,26,28,30,31,31,30,30,30,29,28,26,25,24,25,24,31,20,25,2015-Jul-09 02:22:29 PM
20150629,722,37.7358249,126.7197448,22,21,22,20,20,20,22,23,25,26,27,28,29,29,29,28,27,26,25,25,24,24,23,23,29,20,25,2015-Jun-30 11:59:58 PM
20150629,723,37.3939963,127.1034024,22,22,21,21,20,21,24,26,30,32,34,35,34,35,34,33,31,30,29,27,26,26,25,25,35,20,28,2015-Jun-30 11:59:58 PM
20150629,724,37.6481378,126.9054243,21,21,20,20,20,20,21,23,25,28,29,30,31,30,30,29,29,28,27,26,26,25,24,23,31,20,25,2015-Jun-30 11:59:58 PM
20150629,725,35.8313901,128.4895504,20,20,19,19,19,18,19,21,22,24,26,28,30,32,33,32,31,29,28,27,26,25,25,24,33,18,25,2015-Jun-30 11:59:58 PM
20150629,727,35.207637,128.7977762,18,18,17,17,16,16,18,20,23,25,27,28,28,27,28,28,27,27,24,23,22,22,21,21,28,16,22,2015-Jun-30 01:03:55 AM
20150629,728,35.3253504,129.0232303,19,19,19,18,18,18,19,20,22,24,26,28,29,31,29,31,28,26,24,24,23,23,22,22,31,18,23,2015-Jun-30 11:59:58 PM
20150629,729,36.6044407,127.4434087,20,20,19,19,18,19,20,22,26,28,30,31,31,31,32,31,32,30,29,27,26,25,24,23,32,18,26,2015-Jun-30 11:59:58 PM
20150629,730,37.2983243,127.057546,22,21,20,20,19,20,22,23,25,27,28,28,30,30,30,29,28,27,27,26,25,24,23,23,30,19,25,2015-Jun-30 11:59:58 PM
20150629,732,36.4666797,127.2443423,20,20,20,20,19,19,20,23,25,28,29,30,31,32,32,33,32,30,29,27,26,25,24,23,33,19,26,2015-Jun-30 12:15:20 AM
20150630,701,37.5457649,126.9169618,24,24,24,24,24,23,23,24,25,26,27,28,29,28,28,27,27,26,24,23,22,23,23,23,29,22,25,2015-Jul-01 11:44:56 PM
20150630,703,37.4934152,127.095083,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2015-Jul-01 11:44:56 PM
20150630,704,37.4898974,127.0947259,23,23,23,22,22,22,23,24,25,27,29,29,30,30,28,28,28,24,22,21,21,21,21,21,30,21,24,2015-Jul-01 11:44:56 PM
20150630,706,37.4724495,127.1232538,25,25,25,24,24,24,24,25,25,27,28,29,29,30,29,30,30,25,23,22,22,22,22,22,30,22,25,2015-Jul-01 12:13:54 AM
20150630,711,37.5720116,126.8810945,22,22,22,22,22,22,23,24,24,26,28,29,29,27,27,26,25,25,23,22,22,22,22,22,29,22,24,2015-Jul-01 11:44:56 PM
20150630,714,37.3653651,127.1467467,21,21,21,21,21,20,21,22,24,25,26,28,29,28,28,28,24,22,21,21,21,21,20,20,29,20,23,2015-Jul-01 11:44:56 PM
20150630,715,37.6453618,126.7996505,23,23,22,22,22,22,23,24,25,27,27,29,29,30,28,26,25,26,26,24,23,23,23,23,30,22,25,2015-Jul-01 11:44:56 PM
20150630,716,37.6632796,126.7343107,21,22,21,21,21,21,22,23,24,25,26,27,28,27,26,26,26,25,25,23,22,23,22,22,28,21,24,2015-Jul-01 11:44:56 PM
20150630,717,37.2563176,127.0675403,23,23,23,23,22,22,23,23,25,26,27,30,31,30,30,29,26,26,25,24,23,23,23,23,31,22,25,2015-Jul-01 06:22:09 AM
20150630,718,37.2905019,126.9865801,23,23,22,22,22,22,22,23,25,25,26,27,28,29,30,29,27,25,23,23,23,23,23,22,30,22,24,2015-Jul-01 11:44:56 PM
20150630,719,37.3152378,127.0892408,24,24,23,23,23,23,23,24,26,27,28,28,29,29,30,29,27,27,25,24,23,23,23,23,30,23,25,2015-Jul-01 11:44:56 PM
20150630,720,37.256808,127.1669141,22,22,21,21,21,20,21,22,24,25,26,27,28,27,29,27,24,24,24,23,22,22,22,22,29,20,24,2015-Jul-01 11:44:56 PM
20150630,721,37.2191123,127.0818018,24,24,23,23,22,22,23,23,24,26,27,30,30,32,31,30,28,27,26,25,24,24,24,23,32,22,26,2015-Jul-09 02:22:29 PM
20150630,722,37.7358249,126.7197448,22,22,22,22,22,21,22,23,24,24,25,27,28,28,27,26,26,26,26,25,23,23,23,23,28,21,24,2015-Jul-01 11:44:56 PM
20150630,723,37.3939963,127.1034024,24,23,23,23,23,23,24,26,28,29,31,31,33,31,31,31,27,25,24,23,22,22,22,22,33,22,26,2015-Jul-01 11:44:56 PM
20150630,724,37.6481378,126.9054243,22,22,22,22,22,21,22,23,24,25,27,28,28,28,27,26,26,25,24,22,22,22,22,21,28,21,24,2015-Jul-01 11:44:56 PM
20150630,725,35.8313901,128.4895504,24,23,23,22,22,22,22,22,22,22,23,23,22,22,21,20,20,20,19,19,19,19,19,19,24,19,21,2015-Jul-01 11:44:56 PM
20150630,727,35.207637,128.7977762,21,20,20,20,20,20,20,21,22,22,23,23,23,21,20,20,20,20,20,20,19,19,19,18,23,18,21,2015-Jul-01 11:44:56 PM
20150630,728,35.3253504,129.0232303,22,21,21,21,21,21,22,22,22,23,24,25,23,21,21,21,21,20,19,19,19,19,19,19,25,19,21,2015-Jul-01 11:44:56 PM
20150630,729,36.6044407,127.4434087,23,22,22,22,21,21,22,23,25,27,29,29,29,28,28,25,24,23,22,22,21,21,20,20,29,20,24,2015-Jul-01 11:44:56 PM
20150630,730,37.2983243,127.057546,23,22,22,21,21,21,22,23,25,26,26,26,28,29,29,28,26,26,23,24,23,22,22,21,29,21,24,2015-Jul-01 11:44:56 PM
20150630,732,36.4666797,127.2443423,23,23,22,21,21,21,21,22,23,25,26,28,27,27,26,22,22,22,22,20,20,20,20,20,28,20,23,2015-Jul-01 12:14:15 AM
20150701,701,37.5457649,126.9169618,23,23,22,22,22,22,22,23,23,24,25,26,26,27,26,26,26,25,24,23,23,23,22,22,27,22,24,2015-Jul-02 11:59:59 PM
20150701,703,37.4934152,127.095083,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2015-Jul-02 11:59:59 PM
20150701,704,37.4898974,127.0947259,21,21,20,21,20,21,22,23,23,25,27,28,28,28,28,28,27,25,24,23,22,22,21,20,28,20,24,2015-Jul-02 11:59:59 PM
20150701,706,37.4724495,127.1232538,22,22,22,22,22,22,22,23,25,25,26,28,27,28,28,27,27,25,25,23,23,23,22,22,28,22,24,2015-Jul-02 12:01:20 AM
20150701,711,37.5720116,126.8810945,21,21,21,22,21,21,21,22,24,25,26,27,28,27,27,26,26,25,24,23,22,22,22,21,28,21,24,2015-Jul-02 11:59:59 PM
20150701,714,37.3653651,127.1467467,20,20,20,20,20,20,20,21,22,23,24,25,25,26,26,25,25,24,22,21,20,20,19,19,26,19,22,2015-Jul-02 11:59:59 PM
20150701,715,37.6453618,126.7996505,23,22,22,22,21,22,22,23,24,25,26,27,28,28,28,28,28,28,24,23,22,22,21,21,28,21,24,2015-Jul-02 11:59:59 PM
20150701,716,37.6632796,126.7343107,22,22,21,20,20,20,21,22,24,23,23,24,26,26,26,26,26,25,24,22,21,21,20,20,26,20,23,2015-Jul-02 11:59:59 PM
20150701,717,37.2563176,127.0675403,22,22,22,22,22,21,22,23,23,25,27,27,28,28,28,27,26,25,25,23,22,24,21,21,28,21,24,2015-Jul-02 02:10:37 AM
20150701,718,37.2905019,126.9865801,22,22,22,22,21,21,21,22,23,24,25,26,27,27,26,27,26,25,23,22,22,22,21,21,27,21,23,2015-Jul-02 11:59:59 PM
20150701,719,37.3152378,127.0892408,22,22,22,22,22,22,22,22,24,25,26,28,28,27,28,27,27,25,24,23,22,22,22,21,28,21,24,2015-Jul-02 11:59:59 PM
20150701,720,37.256808,127.1669141,22,22,21,21,21,21,21,22,23,24,25,26,27,27,27,27,26,25,24,22,22,21,21,21,27,21,23,2015-Jul-02 11:59:59 PM
20150701,721,37.2191123,127.0818018,23,23,23,22,22,22,22,23,24,24,26,27,28,28,29,29,26,28,26,24,23,23,23,22,29,22,25,2015-Aug-10 01:24:16 PM
20150701,722,37.7358249,126.7197448,23,22,22,20,19,20,21,22,24,25,26,27,27,27,27,26,25,24,23,22,22,21,21,21,27,19,23,2015-Jul-02 11:59:59 PM
20150701,723,37.3939963,127.1034024,22,22,22,22,21,22,22,23,25,29,31,32,32,32,31,30,27,26,25,23,23,22,21,21,32,21,25,2015-Jul-02 11:59:59 PM
20150701,724,37.6481378,126.9054243,21,21,21,21,21,21,21,22,23,26,27,28,27,27,26,26,25,24,23,22,22,22,21,22,28,21,23,2015-Jul-02 11:59:59 PM
20150701,725,35.8313901,128.4895504,19,19,19,19,19,19,20,21,22,24,25,28,29,29,31,31,30,29,27,25,23,22,21,20,31,19,24,2015-Jul-02 11:59:59 PM
20150701,727,35.207637,128.7977762,18,19,19,19,19,19,19,21,23,24,25,26,26,27,28,27,27,26,25,24,24,24,22,21,28,18,23,2015-Jul-02 11:59:59 PM
20150701,728,35.3253504,129.0232303,20,20,20,20,20,20,20,21,22,23,25,27,26,27,27,27,28,28,26,25,24,23,23,22,28,20,23,2015-Jul-02 11:59:59 PM
20150701,729,36.6044407,127.4434087,20,20,20,19,19,20,20,22,22,24,25,27,27,29,29,28,28,27,25,23,22,21,20,20,29,19,23,2015-Jul-02 11:59:59 PM
20150701,730,37.2983243,127.057546,21,21,21,21,21,21,21,21,23,24,25,26,26,26,26,25,25,24,22,22,21,21,21,20,26,20,23,2015-Jul-02 11:59:59 PM
20150701,732,36.4666797,127.2443423,20,20,19,19,19,19,20,21,23,24,25,27,27,28,29,28,28,27,25,23,20,20,20,19,29,19,23,2015-Jul-02 12:19:40 AM
20150702,701,37.5457649,126.9169618,22,22,21,21,21,21,21,22,23,23,25,25,26,27,28,27,28,27,26,24,23,23,23,23,28,21,24,2015-Jul-03 11:45:06 PM
20150702,703,37.4934152,127.095083,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2015-Jul-03 11:45:06 PM
20150702,704,37.4898974,127.0947259,21,21,21,20,19,19,21,22,23,25,27,28,28,29,29,29,28,27,26,24,23,22,21,21,29,19,24,2015-Jul-03 11:45:06 PM
20150702,706,37.4724495,127.1232538,22,21,21,21,20,20,21,22,23,25,25,27,29,29,30,29,28,28,27,25,25,23,23,22,30,20,25,2015-Jul-03 11:45:06 PM
20150702,711,37.5720116,126.8810945,22,22,21,21,21,20,21,23,23,25,25,26,28,28,28,28,27,27,25,24,23,22,21,21,28,20,24,2015-Jul-03 11:45:06 PM
20150702,714,37.3653651,127.1467467,19,19,19,19,18,19,19,20,22,23,24,25,26,27,28,26,25,25,23,22,21,21,20,19,28,18,22,2015-Jul-03 11:45:06 PM
20150702,715,37.6453618,126.7996505,21,21,21,20,20,20,22,23,24,26,27,28,29,29,29,30,30,29,25,23,23,22,22,21,30,20,24,2015-Jul-03 11:45:06 PM
20150702,716,37.6632796,126.7343107,20,20,20,20,19,19,21,22,23,25,25,25,26,26,27,27,27,26,24,22,21,21,21,20,27,19,23,2015-Jul-03 11:45:06 PM
20150702,717,37.2563176,127.0675403,21,21,21,21,21,20,21,22,23,24,25,28,29,29,28,27,27,26,25,24,23,22,22,22,29,20,24,2015-Jul-03 01:12:38 AM
20150702,718,37.2905019,126.9865801,21,21,21,21,21,21,21,22,23,24,25,26,27,28,28,27,26,26,25,24,23,22,22,21,28,21,24,2015-Jul-03 11:45:06 PM
20150702,719,37.3152378,127.0892408,21,21,21,21,21,21,21,22,23,24,26,27,28,29,29,28,27,27,26,24,23,23,22,22,29,21,24,2015-Jul-03 11:45:06 PM
20150702,720,37.256808,127.1669141,20,20,20,20,20,19,20,21,22,23,25,26,27,27,26,26,26,26,25,23,22,22,21,21,27,19,23,2015-Jul-03 11:45:06 PM
20150702,721,37.2191123,127.0818018,22,21,21,21,21,20,21,22,23,24,25,27,28,30,29,29,29,28,26,25,23,23,22,22,30,20,24,2015-Aug-10 01:24:16 PM
20150702,722,37.7358249,126.7197448,20,20,20,20,19,20,21,22,23,25,25,26,27,28,28,28,26,25,25,23,22,22,21,20,28,19,23,2015-Jul-03 11:45:06 PM
20150702,723,37.3939963,127.1034024,20,20,20,20,20,20,22,24,25,29,28,30,32,33,33,31,30,28,26,25,24,23,22,22,33,20,25,2015-Jul-03 11:45:06 PM
20150702,724,37.6481378,126.9054243,21,21,21,21,21,21,21,22,23,24,25,26,27,28,28,28,27,26,26,24,23,22,22,20,28,20,24,2015-Jul-03 11:45:06 PM
20150702,725,35.8313901,128.4895504,19,18,18,17,17,16,17,20,24,25,27,29,30,31,32,31,29,28,27,26,25,24,23,22,32,16,24,2015-Jul-03 11:45:06 PM
20150702,727,35.207637,128.7977762,20,20,19,18,17,17,19,22,25,26,27,27,28,28,28,27,27,26,24,22,21,20,20,20,28,17,23,2015-Jul-03 11:45:06 PM
20150702,728,35.3253504,129.0232303,21,20,20,19,18,18,19,21,24,26,28,29,29,28,27,26,25,25,24,23,22,22,21,21,29,18,23,2015-Jul-03 11:45:06 PM
20150702,729,36.6044407,127.4434087,19,19,18,17,16,16,18,21,23,25,26,27,28,29,29,29,28,27,26,25,23,23,22,22,29,16,23,2015-Jul-03 11:45:06 PM
20150702,730,37.2983243,127.057546,21,20,21,20,20,20,20,21,23,23,24,26,27,28,27,26,26,25,24,23,22,22,21,21,28,20,23,2015-Jul-03 11:45:06 PM
20150702,732,36.4666797,127.2443423,19,19,19,18,18,18,18,22,23,24,27,27,28,28,29,29,29,28,26,24,23,22,22,22,29,18,23,2015-Jul-03 12:20:56 AM
20150703,701,37.5457649,126.9169618,22,22,22,21,21,20,21,21,22,24,25,26,26,26,25,25,25,26,25,24,23,22,22,22,26,20,23,2015-Jul-04 11:45:12 PM
20150703,703,37.4934152,127.095083,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2015-Jul-04 11:45:12 PM
20150703,704,37.4898974,127.0947259,20,19,19,19,18,19,20,21,23,24,27,27,28,29,27,27,26,25,24,23,21,20,19,18,29,18,23,2015-Jul-04 11:45:12 PM
20150703,706,37.4724495,127.1232538,22,21,20,20,20,19,20,23,23,25,26,27,27,28,27,27,26,26,25,24,23,22,22,21,28,19,23,2015-Jul-04 11:45:12 PM
20150703,711,37.5720116,126.8810945,20,20,19,19,19,19,21,23,23,25,27,27,27,26,25,25,25,25,24,23,22,21,21,20,27,19,23,2015-Jul-04 11:45:12 PM
20150703,714,37.3653651,127.1467467,19,18,18,18,17,17,18,19,22,24,26,26,26,27,25,26,25,24,22,21,20,19,18,18,27,17,21,2015-Jul-04 11:45:12 PM
20150703,715,37.6453618,126.7996505,21,20,20,19,19,19,20,22,24,25,26,28,28,26,25,27,28,28,24,23,22,21,21,20,28,19,23,2015-Jul-04 11:45:12 PM
20150703,716,37.6632796,126.7343107,19,19,18,18,17,17,21,23,24,23,24,24,26,25,24,25,25,25,24,22,21,19,18,18,26,17,22,2015-Jul-04 11:45:12 PM
20150703,717,37.2563176,127.0675403,22,21,21,21,20,20,20,21,23,25,27,27,29,29,28,28,26,25,25,23,22,21,20,20,29,20,23,2015-Jul-04 02:08:06 AM
20150703,718,37.2905019,126.9865801,21,21,20,20,20,20,20,21,23,25,26,26,27,27,27,26,25,25,24,23,22,21,21,20,27,20,23,2015-Jul-04 11:45:12 PM
20150703,719,37.3152378,127.0892408,21,21,21,20,20,19,20,22,24,26,27,28,29,29,27,27,26,25,24,23,22,22,21,20,29,19,23,2015-Jul-04 11:45:12 PM
20150703,720,37.256808,127.1669141,20,20,19,19,18,18,19,20,22,23,24,25,27,28,27,27,26,25,24,22,21,19,18,17,28,17,22,2015-Jul-04 11:45:12 PM
20150703,721,37.2191123,127.0818018,22,21,21,21,20,20,21,21,23,24,26,28,29,29,30,28,26,27,25,23,23,22,21,20,30,20,24,2015-Aug-10 01:24:16 PM
20150703,722,37.7358249,126.7197448,20,19,19,18,17,17,18,21,22,23,26,26,28,25,24,25,25,25,25,23,22,21,20,21,28,17,22,2015-Jul-04 11:45:12 PM
20150703,723,37.3939963,127.1034024,21,20,20,19,19,19,21,24,28,29,32,30,32,32,29,28,27,26,25,23,22,21,20,20,32,19,24,2015-Jul-04 11:45:12 PM
20150703,724,37.6481378,126.9054243,20,19,19,19,18,18,19,21,23,25,27,28,27,27,25,25,25,24,24,23,23,21,20,19,28,18,22,2015-Jul-04 11:45:12 PM
20150703,725,35.8313901,128.4895504,22,21,20,19,19,19,19,21,23,25,26,28,30,31,31,31,29,28,27,26,24,23,23,22,31,19,25,2015-Jul-04 11:45:12 PM
20150703,727,35.207637,128.7977762,19,19,19,18,18,18,19,21,23,25,27,28,28,28,28,28,28,28,27,26,24,23,23,22,28,18,24,2015-Jul-04 11:45:12 PM
20150703,728,35.3253504,129.0232303,20,20,19,19,19,19,20,22,24,25,28,30,29,30,30,30,29,29,27,26,25,24,23,22,30,19,25,2015-Jul-04 11:45:12 PM
20150703,729,36.6044407,127.4434087,22,21,21,21,20,19,20,22,24,26,28,29,29,29,29,28,27,27,27,24,23,21,19,18,29,18,24,2015-Jul-04 11:45:12 PM
20150703,730,37.2983243,127.057546,21,20,20,19,19,19,20,21,23,25,26,26,27,27,26,25,25,24,23,22,21,20,20,18,27,18,22,2015-Jul-04 11:45:12 PM
20150703,732,36.4666797,127.2443423,21,21,20,20,19,19,19,22,23,26,28,28,29,29,30,29,28,28,26,24,22,20,19,18,30,18,24,2015-Jul-04 12:20:54 AM
20150704,701,37.5457649,126.9169618,21,21,21,20,20,20,21,21,22,24,25,26,28,29,29,29,28,28,26,26,25,24,24,23,29,20,24,2015-Jul-05 11:59:57 PM
20150704,703,37.4934152,127.095083,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2015-Jul-05 11:59:57 PM
20150704,704,37.4898974,127.0947259,18,18,17,17,17,17,19,20,22,23,27,28,29,29,30,29,29,27,27,26,25,24,22,21,30,17,23,2015-Jul-05 11:59:57 PM
20150704,706,37.4724495,127.1232538,20,20,20,19,19,18,20,21,22,23,26,28,29,31,31,30,30,28,27,26,25,25,24,23,31,18,24,2015-Jul-05 12:12:07 AM
20150704,711,37.5720116,126.8810945,19,19,19,18,18,19,21,23,24,25,27,27,28,28,28,28,27,27,26,24,23,23,22,21,28,18,23,2015-Jul-05 11:59:57 PM
20150704,714,37.3653651,127.1467467,17,16,16,16,15,15,16,18,20,23,25,26,29,28,27,28,27,27,26,23,22,21,21,20,29,15,22,2015-Jul-05 11:59:57 PM
20150704,715,37.6453618,126.7996505,20,19,18,18,18,18,19,21,23,25,26,27,27,29,29,30,28,28,27,25,24,23,22,21,30,18,24,2015-Jul-05 11:59:58 PM
20150704,716,37.6632796,126.7343107,18,17,17,17,16,17,20,22,25,24,24,25,25,26,27,28,27,26,25,24,23,22,21,20,28,16,22,2015-Jul-05 11:59:58 PM
20150704,717,37.2563176,127.0675403,20,19,18,18,18,17,18,20,23,25,28,29,30,31,30,30,29,28,27,26,24,24,22,22,31,17,24,2015-Jul-05 02:09:03 AM
20150704,718,37.2905019,126.9865801,19,19,19,18,18,18,19,20,23,24,26,27,28,29,29,28,28,27,27,25,23,23,22,22,29,18,23,2015-Jul-05 11:59:58 PM
20150704,719,37.3152378,127.0892408,20,19,19,19,18,18,19,21,24,26,27,29,29,30,30,29,29,28,27,26,24,23,23,23,30,18,24,2015-Jul-05 11:59:58 PM
20150704,720,37.256808,127.1669141,17,16,16,15,15,15,16,19,20,22,25,26,27,28,29,29,29,28,27,25,24,22,21,20,29,15,22,2015-Jul-05 11:59:58 PM
20150704,721,37.2191123,127.0818018,20,19,19,18,18,17,19,20,21,23,26,29,30,31,30,30,29,29,28,26,24,24,23,22,31,17,24,2015-Aug-10 01:24:16 PM
20150704,722,37.7358249,126.7197448,19,18,18,17,17,17,18,20,23,25,26,27,27,29,29,29,28,28,26,24,24,23,22,21,29,17,23,2015-Jul-05 11:59:58 PM
20150704,723,37.3939963,127.1034024,19,18,18,17,17,17,21,24,26,29,30,31,32,32,32,31,31,29,27,26,25,24,23,23,32,17,25,2015-Jul-05 11:59:58 PM
20150704,724,37.6481378,126.9054243,18,18,17,17,17,17,18,20,23,25,27,28,29,29,29,29,28,27,26,25,24,22,22,21,29,17,23,2015-Jul-05 11:59:58 PM
20150704,725,35.8313901,128.4895504,22,21,21,20,20,20,20,21,22,23,26,29,26,28,27,27,27,26,24,23,22,22,21,21,29,20,23,2015-Jul-05 11:59:58 PM
20150704,727,35.207637,128.7977762,22,21,21,20,20,20,20,21,22,23,24,25,24,24,25,25,25,24,23,22,21,20,20,20,25,20,22,2015-Jul-05 11:59:58 PM
20150704,728,35.3253504,129.0232303,22,21,21,20,20,20,20,21,21,23,24,24,24,24,25,25,24,23,22,21,20,20,20,20,25,20,22,2015-Jul-05 11:59:58 PM
20150704,729,36.6044407,127.4434087,17,16,16,15,15,15,17,20,23,26,27,28,29,29,29,29,29,28,27,25,23,23,23,22,29,15,23,2015-Jul-05 11:59:58 PM
20150704,730,37.2983243,127.057546,19,18,17,17,17,17,19,21,22,23,26,26,26,27,27,28,28,27,26,25,23,22,22,21,28,17,23,2015-Jul-05 11:59:58 PM
20150704,732,36.4666797,127.2443423,17,16,16,15,16,16,17,19,24,25,26,27,28,29,29,30,30,29,28,24,24,23,23,22,30,15,23,2015-Jul-05 11:59:58 PM
20150705,701,37.5457649,126.9169618,23,23,22,21,21,21,22,22,23,24,25,26,28,27,28,28,27,26,26,25,24,24,23,24,28,21,24,2015-Jul-06 11:59:55 PM
20150705,703,37.4934152,127.095083,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2015-Jul-06 11:59:55 PM
20150705,704,37.4898974,127.0947259,21,20,19,19,18,19,20,22,23,25,28,27,29,29,28,27,28,28,27,25,24,23,23,22,29,18,24,2015-Jul-06 11:59:55 PM
20150705,706,37.4724495,127.1232538,23,22,21,21,21,21,21,23,24,25,27,29,29,30,28,28,29,28,27,27,26,25,24,24,30,21,25,2015-Jul-05 11:32:41 PM
20150705,711,37.5720116,126.8810945,21,20,20,21,20,19,21,22,24,25,27,28,28,28,28,28,27,26,25,24,23,22,22,22,28,19,24,2015-Jul-06 11:59:55 PM
20150705,714,37.3653651,127.1467467,20,19,18,18,18,17,18,20,22,23,25,26,27,28,30,27,27,26,24,23,22,22,21,20,30,17,23,2015-Jul-06 11:59:55 PM
20150705,715,37.6453618,126.7996505,21,20,20,19,19,19,20,22,23,25,26,28,29,29,29,29,29,28,26,25,24,24,23,22,29,19,24,2015-Jul-06 11:59:55 PM
20150705,716,37.6632796,126.7343107,20,19,19,19,19,18,20,21,24,24,25,26,26,27,28,28,27,25,25,23,22,22,20,21,28,18,23,2015-Jul-06 11:59:55 PM
20150705,717,37.2563176,127.0675403,21,20,21,20,19,19,20,21,24,26,28,29,30,31,31,30,28,27,26,25,23,23,22,22,31,19,24,2015-Jul-06 01:55:59 AM
20150705,718,37.2905019,126.9865801,21,21,20,20,20,20,20,21,23,24,26,27,28,29,29,28,28,26,25,24,24,23,22,22,29,20,24,2015-Jul-06 11:59:55 PM
20150705,719,37.3152378,127.0892408,22,22,21,21,20,20,21,22,25,26,28,28,29,31,29,29,29,27,26,25,24,24,23,23,31,20,25,2015-Jul-06 11:59:55 PM
